slug,image_index,role,file_name,r2_key,url,width,height,bytes,source_url
gpt-image-2-detail-showcase,1,cover,gpt-image-2-detail-showcase-01.webp,assets/images/gallery/gpt-image-2-detail-showcase-01.webp,https://cdn.aigptimage.com/assets/images/gallery/gpt-image-2-detail-showcase-01.webp,1800,2775,151938,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case10/output.jpg
a-b-test-signed-output,1,cover,a-b-test-signed-output-01.webp,assets/images/gallery/a-b-test-signed-output-01.webp,https://cdn.aigptimage.com/assets/images/gallery/a-b-test-signed-output-01.webp,1800,2400,311494,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case16/output.jpg
silhouette-universe-narrative-poster,1,cover,silhouette-universe-narrative-poster-01.webp,assets/images/gallery/silhouette-universe-narrative-poster-01.webp,https://cdn.aigptimage.com/assets/images/gallery/silhouette-universe-narrative-poster-01.webp,1800,2700,445090,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case23/output.jpg
lion-camel-ridge-dark-myth-scene,1,cover,lion-camel-ridge-dark-myth-scene-01.webp,assets/images/gallery/lion-camel-ridge-dark-myth-scene-01.webp,https://cdn.aigptimage.com/assets/images/gallery/lion-camel-ridge-dark-myth-scene-01.webp,1800,1010,131100,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case29/output.jpg
counter-strike-x-terraria-screenshot-mashup,1,cover,counter-strike-x-terraria-screenshot-mashup-01.webp,assets/images/gallery/counter-strike-x-terraria-screenshot-mashup-01.webp,https://cdn.aigptimage.com/assets/images/gallery/counter-strike-x-terraria-screenshot-mashup-01.webp,1800,1200,158748,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case30/output.jpg
pre-war-japan-lab-minecraft-screenshot,1,cover,pre-war-japan-lab-minecraft-screenshot-01.webp,assets/images/gallery/pre-war-japan-lab-minecraft-screenshot-01.webp,https://cdn.aigptimage.com/assets/images/gallery/pre-war-japan-lab-minecraft-screenshot-01.webp,1800,1800,142600,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case31/output.jpg
forged-masterpiece-prompt-test,1,cover,forged-masterpiece-prompt-test-01.webp,assets/images/gallery/forged-masterpiece-prompt-test-01.webp,https://cdn.aigptimage.com/assets/images/gallery/forged-masterpiece-prompt-test-01.webp,1800,2700,491410,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case32/output.jpg
multi-concept-battle-poster-set,1,cover,multi-concept-battle-poster-set-01.webp,assets/images/gallery/multi-concept-battle-poster-set-01.webp,https://cdn.aigptimage.com/assets/images/gallery/multi-concept-battle-poster-set-01.webp,1800,1014,210232,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case33/output.jpg
rust-in-game-screenshot,1,cover,rust-in-game-screenshot-01.webp,assets/images/gallery/rust-in-game-screenshot-01.webp,https://cdn.aigptimage.com/assets/images/gallery/rust-in-game-screenshot-01.webp,1800,1200,247498,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case34/output.jpg
sam-altman-bear-selfie,1,cover,sam-altman-bear-selfie-01.webp,assets/images/gallery/sam-altman-bear-selfie-01.webp,https://cdn.aigptimage.com/assets/images/gallery/sam-altman-bear-selfie-01.webp,1800,1440,161504,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case35/output.jpg
among-us-realistic-screenshot,1,cover,among-us-realistic-screenshot-01.webp,assets/images/gallery/among-us-realistic-screenshot-01.webp,https://cdn.aigptimage.com/assets/images/gallery/among-us-realistic-screenshot-01.webp,1800,1200,113720,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case36/output.jpg
retro-programming-museum-cartoon,1,cover,retro-programming-museum-cartoon-01.webp,assets/images/gallery/retro-programming-museum-cartoon-01.webp,https://cdn.aigptimage.com/assets/images/gallery/retro-programming-museum-cartoon-01.webp,1800,1014,211478,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case37/output.jpg
14th-dimension-projection-scene,1,cover,14th-dimension-projection-scene-01.webp,assets/images/gallery/14th-dimension-projection-scene-01.webp,https://cdn.aigptimage.com/assets/images/gallery/14th-dimension-projection-scene-01.webp,1800,1200,208540,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case38/output.jpg
sam-altman-baseball-broadcast,1,cover,sam-altman-baseball-broadcast-01.webp,assets/images/gallery/sam-altman-baseball-broadcast-01.webp,https://cdn.aigptimage.com/assets/images/gallery/sam-altman-baseball-broadcast-01.webp,1800,1440,243966,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case39/output.jpg
restaurant-pov-change-comparison,1,cover,restaurant-pov-change-comparison-01.webp,assets/images/gallery/restaurant-pov-change-comparison-01.webp,https://cdn.aigptimage.com/assets/images/gallery/restaurant-pov-change-comparison-01.webp,1800,1496,121418,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case70/output.jpg
anime-crowd-pov-comparison,1,cover,anime-crowd-pov-comparison-01.webp,assets/images/gallery/anime-crowd-pov-comparison-01.webp,https://cdn.aigptimage.com/assets/images/gallery/anime-crowd-pov-comparison-01.webp,1800,1340,90676,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case71/output.jpg
neon-ai-thumbnail-comparison,1,cover,neon-ai-thumbnail-comparison-01.webp,assets/images/gallery/neon-ai-thumbnail-comparison-01.webp,https://cdn.aigptimage.com/assets/images/gallery/neon-ai-thumbnail-comparison-01.webp,1800,1014,231408,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case72/output.jpg
cyberpunk-ai-tools-comparison-poster,1,cover,cyberpunk-ai-tools-comparison-poster-01.webp,assets/images/gallery/cyberpunk-ai-tools-comparison-poster-01.webp,https://cdn.aigptimage.com/assets/images/gallery/cyberpunk-ai-tools-comparison-poster-01.webp,1800,1014,148774,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case73/output.jpg
japanese-ai-battle-youtube-thumbnail,1,cover,japanese-ai-battle-youtube-thumbnail-01.webp,assets/images/gallery/japanese-ai-battle-youtube-thumbnail-01.webp,https://cdn.aigptimage.com/assets/images/gallery/japanese-ai-battle-youtube-thumbnail-01.webp,1800,1014,219840,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case74/output.jpg
tokyo-disneysea-front-row-battle-ui,1,cover,tokyo-disneysea-front-row-battle-ui-01.webp,assets/images/gallery/tokyo-disneysea-front-row-battle-ui-01.webp,https://cdn.aigptimage.com/assets/images/gallery/tokyo-disneysea-front-row-battle-ui-01.webp,1800,1200,378796,docs/网站资料/gptimage2/提示词github原始资料/awesome-gpt-image-2-prompts-main/images/comparison_case75/output.jpg
